#      omega [at.u.] real pol. elem. 1 1 imag pol. elem. 1 1
    -0.60109270E+001    -0.55145908E+000    -0.14730227E-002
    -0.60033279E+001    -0.55607420E+000    -0.55978126E-002
    -0.59957287E+001    -0.54838668E+000    -0.21853396E-001
    -0.59881296E+001    -0.53757745E+000    -0.62269662E-002
    -0.59805304E+001    -0.54231162E+000    -0.14909996E-002
    -0.59729313E+001    -0.54525878E+000    -0.33542533E-003
    -0.59653321E+001    -0.54731954E+000     0.85604629E-004
    -0.59577330E+001    -0.54896512E+000     0.27908572E-003
    -0.59501338E+001    -0.55040719E+000     0.38120905E-003
    -0.59425347E+001    -0.55174551E+000     0.42958047E-003
    -0.59349355E+001    -0.55303758E+000     0.43765492E-003
    -0.59273364E+001    -0.55434998E+000     0.38865046E-003
    -0.59197373E+001    -0.55577981E+000     0.10726933E-003
    -0.59121381E+001    -0.55647171E+000    -0.12275555E-002
    -0.59045390E+001    -0.55632683E+000    -0.62893918E-004
    -0.58969398E+001    -0.55778677E+000     0.40101448E-003
    -0.58893407E+001    -0.55909992E+000     0.50326172E-003
    -0.58817415E+001    -0.56034256E+000     0.53834407E-003
    -0.58741424E+001    -0.56156897E+000     0.55081071E-003
    -0.58665432E+001    -0.56279330E+000     0.54910226E-003
    -0.58589441E+001    -0.56403300E+000     0.54622031E-003
    -0.58513449E+001    -0.56530023E+000     0.53640260E-003
    -0.58437458E+001    -0.56659558E+000     0.51973893E-003
    -0.58361466E+001    -0.56792815E+000     0.50171327E-003
    -0.58285475E+001    -0.56931021E+000     0.48054774E-003
    -0.58209483E+001    -0.57074624E+000     0.44995387E-003
    -0.58133492E+001    -0.57224769E+000     0.41848852E-003
    -0.58057500E+001    -0.57383335E+000     0.37674742E-003
    -0.57981509E+001    -0.57551067E+000     0.32039019E-003
    -0.57905517E+001    -0.57730143E+000     0.25360820E-003
    -0.57829526E+001    -0.57923457E+000     0.16811639E-003
    -0.57753534E+001    -0.58134065E+000     0.54203801E-004
    -0.57677543E+001    -0.58366413E+000    -0.87569114E-004
    -0.57601551E+001    -0.58628159E+000    -0.27581236E-003
    -0.57525560E+001    -0.58928172E+000    -0.53870185E-003
    -0.57449568E+001    -0.59280926E+000    -0.90784940E-003
    -0.57373577E+001    -0.59710007E+000    -0.14612025E-002
    -0.57297585E+001    -0.60253097E+000    -0.23439508E-002
    -0.57221594E+001    -0.60978436E+000    -0.38527650E-002
    -0.57145602E+001    -0.62023889E+000    -0.67463682E-002
    -0.57069611E+001    -0.63695531E+000    -0.13363270E-001
    -0.56993619E+001    -0.66757370E+000    -0.33575697E-001
