     0.22786055E+000     0.51889197E-002     0.90860371E-003    -0.25568268E-006    -0.27071799E-006     0.16658710E-005    -0.82455696E-006
     0.23545590E+000     0.67131386E-002     0.32150137E-002    -0.37067089E-006    -0.48384848E-006    -0.10443092E-005    -0.14024985E-005
     0.24305125E+000     0.35641376E-003     0.74960395E-002    -0.12676285E-006    -0.48510566E-006     0.64024635E-006    -0.17476587E-005
     0.25064660E+000    -0.59244763E-003     0.18836022E-002    -0.14351833E-006    -0.60222985E-006    -0.19203732E-005    -0.44891621E-005
     0.25824195E+000     0.67449530E-003     0.71645619E-003     0.15801130E-007    -0.38986121E-006     0.12316922E-004     0.67677482E-006
     0.26583730E+000     0.13858549E-002     0.39440230E-003    -0.25890292E-006    -0.41880522E-006     0.98019492E-006     0.20486647E-005
     0.27343266E+000     0.18518914E-002     0.27097423E-003    -0.13414956E-006    -0.70659569E-006    -0.69047179E-007     0.97217799E-008
     0.28102801E+000     0.22118556E-002     0.21781574E-003     0.14407616E-006    -0.66476541E-006     0.70279397E-006     0.30635176E-006
     0.28862336E+000     0.25298027E-002     0.19854949E-003     0.17550283E-006    -0.50930178E-006     0.59894529E-006    -0.36517460E-006
     0.29621871E+000     0.28438214E-002     0.20218049E-003     0.23687135E-006    -0.43601924E-006     0.90276372E-006     0.28312898E-006
     0.30381406E+000     0.31860776E-002     0.22989536E-003     0.13804067E-006    -0.37137590E-006     0.21165174E-006     0.46693937E-006
     0.31140941E+000     0.35961678E-002     0.30321629E-003     0.12112668E-006    -0.45392488E-006    -0.22789089E-007     0.33656148E-007
     0.31900477E+000     0.40506690E-002     0.53539768E-003     0.59973982E-007    -0.30950980E-006     0.11194127E-006    -0.55232894E-007
     0.32660012E+000     0.45217213E-002     0.58321554E-003     0.20063885E-006    -0.35828584E-006    -0.78646483E-007    -0.88766948E-007
     0.33419547E+000     0.55588747E-002     0.86494278E-003     0.26281395E-007    -0.45418025E-006    -0.86171181E-007    -0.31752035E-006
     0.34179082E+000     0.73277250E-002     0.18179603E-002     0.16734663E-006    -0.48692675E-006    -0.90219157E-007    -0.50376387E-006
     0.34938617E+000     0.10522828E-001     0.59546793E-002     0.21459849E-006    -0.56644048E-006    -0.61460274E-009    -0.55476449E-006
     0.35698152E+000    -0.46881492E-003     0.17475056E-001     0.37425223E-006    -0.41559425E-006     0.12342571E-006    -0.92301836E-006
     0.36457687E+000    -0.53827380E-002     0.46268193E-002     0.35047244E-006    -0.13086271E-007     0.41240045E-006    -0.70417710E-006
     0.37217223E+000    -0.24878751E-002     0.16568274E-002     0.37746122E-007    -0.18935356E-006     0.78025649E-006    -0.10942979E-006
     0.37976758E+000    -0.86484301E-003     0.90158967E-003    -0.69648466E-007    -0.47367250E-006     0.51042990E-008    -0.69151169E-007
     0.38736293E+000     0.22241293E-003     0.67535832E-003     0.46977574E-006    -0.42339760E-006     0.65482382E-006    -0.56002363E-006
     0.39495828E+000     0.11964358E-002     0.76854347E-003     0.22030081E-006    -0.23824464E-006     0.24632547E-006     0.25483088E-007
     0.40255363E+000     0.22828623E-002     0.18238169E-002     0.77970837E-007    -0.32870191E-006    -0.27320659E-006    -0.13030927E-006
     0.41014898E+000    -0.46652747E-003     0.33464720E-002     0.24200357E-006    -0.59652043E-006    -0.18235862E-006    -0.73130056E-006
     0.41774434E+000    -0.34921481E-003     0.96158412E-003     0.68105243E-006    -0.42977433E-006     0.36350559E-006    -0.96201020E-006
     0.42533969E+000     0.44089666E-003     0.47134963E-003     0.41901025E-006    -0.10057828E-006     0.47923966E-006    -0.46583923E-006
     0.43293504E+000     0.99984847E-003     0.34270316E-003     0.51970970E-006    -0.25293530E-006     0.35555672E-006    -0.26224597E-006
     0.44053039E+000     0.14652774E-002     0.32599913E-003     0.92484430E-006     0.15426178E-006     0.11812779E-006    -0.58021303E-006
     0.44812574E+000     0.19567714E-002     0.40173232E-003    -0.12940443E-007     0.19687188E-006     0.45295503E-006    -0.70773515E-006
     0.45572109E+000     0.26050314E-002     0.76560483E-003     0.10095713E-006     0.18360405E-006     0.55880105E-006    -0.50070761E-006
     0.46331644E+000     0.25386434E-002     0.25793726E-002     0.21389524E-007     0.66404597E-008     0.48711864E-006    -0.28796212E-006
     0.47091180E+000     0.70643713E-003     0.12058145E-002     0.13258357E-006    -0.66030173E-007     0.10618214E-005    -0.15145548E-005
     0.47850715E+000     0.14617309E-002     0.46948681E-003    -0.65592269E-007     0.25654116E-007     0.27533955E-005     0.57768106E-006
     0.48610250E+000     0.20448010E-002     0.34124305E-003    -0.10307114E-006    -0.35709592E-006     0.19316799E-006     0.27932507E-005
     0.49369785E+000     0.25201584E-002     0.33984179E-003     0.41443440E-006    -0.11774079E-007    -0.36358186E-005    -0.26603772E-005
     0.50129320E+000     0.30675079E-002     0.37056605E-003     0.11079405E-006    -0.37808415E-007     0.31477837E-005     0.12075730E-005
     0.50888855E+000     0.37663480E-002     0.52153297E-003     0.12372116E-006    -0.23723661E-006    -0.50977860E-006     0.69097657E-006
     0.51648391E+000     0.48059416E-002     0.98092342E-003     0.14882122E-006    -0.36121774E-007    -0.83677342E-007    -0.63763965E-007
     0.52407926E+000     0.63932659E-002     0.30658608E-002    -0.24400162E-007    -0.39775557E-007     0.73291338E-007    -0.86748837E-009
     0.53167461E+000     0.10487727E-002     0.60395016E-002    -0.28998914E-006    -0.31598686E-006     0.20637663E-006    -0.14036202E-006
     0.53926996E+000     0.18665824E-002     0.16842894E-002     0.29960193E-006    -0.90138804E-006    -0.33651284E-007     0.14335490E-006
     0.54686531E+000     0.38166623E-002     0.13738680E-002     0.59627890E-006    -0.92456455E-006    -0.25065019E-006    -0.59754723E-006
     0.55446066E+000     0.60913542E-002     0.22539719E-002     0.22143199E-005    -0.62011442E-006     0.16056416E-006    -0.72131240E-006
     0.56205602E+000     0.89015478E-002     0.74580288E-002     0.35308911E-006     0.18712039E-005     0.12979640E-005    -0.12882503E-005
     0.56965137E+000    -0.30486139E-002     0.10276105E-001    -0.18490057E-006     0.64994479E-006     0.77747702E-006     0.12620970E-005
     0.57724672E+000    -0.14122897E-002     0.34570082E-002    -0.20012556E-006     0.37898942E-006     0.10674300E-006     0.25487656E-006
     0.58484207E+000     0.91292281E-003     0.21494016E-002    -0.16730696E-006     0.14002656E-006    -0.29976983E-007     0.28480970E-006
     0.59243742E+000     0.34230565E-002     0.25859110E-002    -0.60564574E-007     0.73154528E-008     0.21325922E-007     0.56184603E-007
     0.60003277E+000     0.65803380E-002     0.63662721E-002    -0.22321033E-008     0.17214092E-007    -0.25618472E-007     0.54192453E-007
     0.60762812E+000    -0.21573265E-002     0.10146372E-001     0.13316098E-006    -0.84927094E-007    -0.90720305E-007    -0.47908056E-007
     0.61522348E+000     0.33479964E-003     0.58184438E-002     0.12788680E-006     0.18914881E-006    -0.15536347E-006    -0.14342774E-006
     0.62281883E+000    -0.40046072E-002     0.10381688E-001    -0.31752066E-006     0.30531645E-006    -0.23479476E-006    -0.31261988E-006
     0.63041418E+000    -0.47413019E-002     0.33626389E-002     0.20386332E-006    -0.81004462E-007    -0.31374970E-006    -0.55501308E-006
     0.63800953E+000    -0.18475276E-002     0.21104549E-002    -0.82779127E-007     0.58421150E-007     0.12597471E-006    -0.88512397E-006
     0.64560488E+000     0.94606010E-003     0.31915787E-002    -0.78039033E-007    -0.23234608E-007     0.54151603E-006    -0.95090902E-006
     0.65320023E+000     0.28968219E-003     0.10530059E-001     0.41420222E-007    -0.54636796E-007     0.72142191E-006    -0.72380385E-006
     0.66079559E+000    -0.76343344E-002     0.46280710E-002    -0.28404813E-007    -0.18008057E-007     0.12396773E-005    -0.38331138E-006
     0.66839094E+000    -0.51610118E-002     0.15616364E-002    -0.68768205E-007    -0.42264811E-007     0.83143139E-006    -0.77199985E-007
     0.67598629E+000    -0.35343469E-002     0.10662419E-002    -0.10476149E-006    -0.13015684E-006     0.28263367E-005     0.57409449E-006
     0.68358164E+000    -0.30999341E-002     0.15214847E-002    -0.48073795E-007    -0.23684360E-006     0.85931981E-007     0.19880016E-007
     0.69117699E+000    -0.27350384E-002     0.90332961E-003     0.38559003E-007    -0.22835677E-006     0.24844054E-006     0.66684755E-006
     0.69877234E+000    -0.25496284E-002     0.13766398E-002    -0.11729687E-006    -0.52109598E-006    -0.14252892E-006     0.30271657E-006
     0.70636769E+000    -0.26573902E-002     0.56866138E-003     0.11863676E-005    -0.21473384E-006    -0.18975199E-006    -0.91127771E-006
     0.71396305E+000    -0.21506532E-002     0.30429276E-003     0.32488564E-006     0.17676595E-006     0.20115287E-005     0.97911858E-006
     0.72155840E+000    -0.17822708E-002     0.22304455E-003     0.51590088E-006     0.18611763E-006     0.18052582E-006     0.10673802E-005
     0.72915375E+000    -0.14890693E-002     0.18755224E-003     0.10496515E-006     0.63432111E-006     0.19959321E-006     0.79419605E-006
     0.73674910E+000    -0.12432644E-002     0.17929321E-003    -0.30414754E-006     0.12686591E-006    -0.34009396E-006     0.41460629E-006
     0.74434445E+000    -0.10273163E-002     0.16079050E-003    -0.86248102E-008    -0.65782954E-007    -0.80091397E-007     0.31374801E-006
     0.75193980E+000    -0.80255181E-003     0.16108102E-003     0.22836683E-007     0.22779719E-008    -0.11933915E-006     0.14104958E-006
     0.75953516E+000    -0.56480695E-003     0.19883969E-003     0.22660025E-007     0.68509676E-008    -0.55753812E-007     0.18896756E-006
     0.76713051E+000    -0.38206189E-003     0.40684335E-003    -0.16496863E-007     0.25213724E-007     0.10840797E-007     0.14461264E-006
     0.77472586E+000    -0.46151559E-003     0.28569848E-003    -0.11012878E-006    -0.20792365E-006    -0.11044526E-006     0.20257007E-006
     0.78232121E+000    -0.18106127E-003     0.20089482E-003     0.50563255E-006     0.12222105E-006    -0.10522638E-006     0.33217823E-007
     0.78991656E+000     0.10924163E-003     0.22227373E-003    -0.23864307E-006     0.26453976E-007    -0.39237058E-007    -0.13681060E-008
     0.79751191E+000     0.43943964E-003     0.26870399E-003    -0.38690796E-007    -0.23915963E-006    -0.31589512E-008     0.93382403E-008
     0.80510726E+000     0.90486388E-003     0.39061795E-003    -0.60668520E-009    -0.26836503E-006    -0.17070232E-006    -0.84752642E-007
     0.81270262E+000     0.16425728E-002     0.75146797E-003     0.56670545E-006    -0.32616600E-006     0.38118690E-006    -0.53471560E-006
     0.82029797E+000     0.27131103E-002     0.23773420E-002     0.36637141E-006     0.35015636E-006     0.13452544E-005     0.12398689E-005
     0.82789332E+000    -0.34359236E-003     0.36936658E-002     0.66575808E-007     0.14072115E-006    -0.81065493E-006     0.24171063E-006
     0.83548867E+000     0.10846652E-002     0.28205578E-002     0.15282441E-006     0.38737799E-007    -0.38689858E-006     0.26695110E-007
     0.84308402E+000    -0.14268710E-002     0.74496607E-002     0.41816669E-007     0.19317441E-006    -0.24761994E-006    -0.46316220E-007
     0.85067937E+000    -0.45016949E-002     0.23212990E-002    -0.96297812E-008     0.57395441E-007    -0.97593974E-007     0.67958131E-007
     0.85827473E+000    -0.30826082E-002     0.84864305E-003     0.83562899E-007     0.45145397E-008    -0.54073505E-006     0.11695729E-006
     0.86587008E+000    -0.23966851E-002     0.54822820E-003     0.21710162E-007     0.11772010E-006    -0.14161422E-006    -0.43439086E-006
     0.87346543E+000    -0.19560463E-002     0.31609609E-003    -0.36472162E-008     0.35053889E-007    -0.43786174E-006    -0.46705810E-006
     0.88106078E+000    -0.16615278E-002     0.22792543E-003     0.39122882E-009     0.19391963E-007     0.15007210E-006    -0.67448613E-006
     0.88865613E+000    -0.14160757E-002     0.15631921E-003    -0.83122080E-008     0.16689761E-007     0.46817084E-006    -0.77436905E-006
     0.89625148E+000    -0.12227700E-002     0.12286669E-003     0.35085648E-007    -0.59250995E-007     0.59343771E-006     0.66008397E-007
     0.90384683E+000    -0.10667195E-002     0.10265859E-003     0.18910703E-007     0.13454818E-007     0.35568853E-006     0.13264703E-006
     0.91144219E+000    -0.93507317E-003     0.89202470E-004    -0.11954333E-007    -0.24253160E-007     0.94064446E-007    -0.66822144E-007
     0.91903754E+000    -0.82002944E-003     0.79964998E-004    -0.43895693E-007    -0.69104770E-007     0.50338249E-006    -0.70578628E-006
     0.92663289E+000    -0.71628271E-003     0.73929514E-004    -0.24214732E-007    -0.18933681E-006     0.96095683E-006     0.76309337E-006
     0.93422824E+000    -0.61948700E-003     0.71828894E-004     0.30006526E-006    -0.46363572E-006    -0.54283991E-007     0.11339500E-006
     0.94182359E+000    -0.53142113E-003     0.82266549E-004     0.48988425E-006     0.27549473E-006     0.66578310E-006     0.48847296E-006
     0.94941894E+000    -0.46522516E-003     0.73129140E-004     0.20431524E-006     0.24682611E-006    -0.21374645E-006     0.39089657E-006
     0.95701430E+000    -0.37558929E-003     0.67675525E-004     0.81344123E-007     0.27193379E-006     0.10431100E-006     0.36842981E-006
     0.96460965E+000    -0.28151867E-003     0.75829588E-004    -0.21618000E-007     0.25960794E-006    -0.32777216E-006     0.34504063E-006
     0.97220500E+000    -0.18032539E-003     0.12564789E-003    -0.11296085E-006     0.10329639E-006    -0.33209058E-006     0.24044730E-006
     0.97980035E+000    -0.22280438E-003     0.16349455E-003    -0.62777751E-007     0.40896844E-007    -0.39983994E-006    -0.14293619E-006
     0.98739570E+000    -0.12793804E-003     0.94430921E-004    -0.12305580E-007     0.23339186E-007    -0.13049121E-006    -0.13444114E-006
     0.99499105E+000    -0.46053896E-005     0.10073486E-003    -0.11085559E-007     0.35863364E-007    -0.19466466E-006    -0.12803500E-006
     0.10025864E+001     0.13037602E-003     0.18689332E-003    -0.16499345E-007     0.35563723E-007    -0.32890387E-007    -0.19871532E-006
     0.10101818E+001     0.10243405E-003     0.27652421E-003    -0.20589935E-007     0.31993014E-007    -0.53099274E-008    -0.17419446E-006
     0.10177771E+001     0.14850723E-004     0.34690595E-003    -0.27944312E-007    -0.27268015E-008    -0.33550625E-007    -0.74126317E-007
     0.10253725E+001     0.10248606E-003     0.16003162E-003    -0.15103496E-007    -0.16379364E-008    -0.21984397E-006    -0.17779079E-006
     0.10329678E+001     0.29080990E-003     0.14940823E-003    -0.61683949E-008    -0.10349926E-007    -0.11845669E-006    -0.60313644E-006
     0.10405632E+001     0.51807030E-003     0.24533483E-003    -0.11594673E-007    -0.14591159E-007     0.76966209E-006    -0.29579979E-006
     0.10481585E+001     0.62684281E-003     0.77341593E-003    -0.19854298E-008    -0.45211493E-007     0.26373857E-006    -0.50589135E-007
     0.10557539E+001    -0.30217604E-004     0.48003284E-003     0.24634157E-007    -0.58725107E-007     0.47203773E-007    -0.50884130E-007
     0.10633492E+001     0.25000472E-003     0.19867615E-003     0.58369003E-007    -0.62217528E-007     0.27814766E-006    -0.27167459E-006
     0.10709446E+001     0.49758089E-003     0.15704060E-003     0.13808155E-006     0.20203011E-007     0.36976184E-006    -0.54911288E-007
     0.10785399E+001     0.74066744E-003     0.17058809E-003     0.38178988E-007     0.80265698E-007     0.22634563E-006     0.82839597E-009
     0.10861353E+001     0.10308707E-002     0.23299965E-003     0.32367078E-007     0.41701272E-007     0.14987968E-006    -0.38830414E-007
     0.10937306E+001     0.13573967E-002     0.41781751E-003     0.26539105E-008     0.69414999E-007     0.29162786E-006    -0.36935694E-006
     0.11013260E+001     0.18632673E-002     0.60040347E-003    -0.63769422E-007     0.14003480E-006     0.47882923E-006    -0.14422885E-006
     0.11089213E+001     0.28699120E-002     0.16359521E-002    -0.14703365E-007    -0.15727443E-007     0.51743371E-006     0.18482057E-006
     0.11165167E+001     0.47274539E-003     0.48779149E-002     0.31728227E-008     0.28063437E-007     0.23554512E-006     0.27539664E-006
     0.11241120E+001    -0.74823129E-003     0.16366422E-002     0.18224501E-007     0.11751422E-006     0.17439542E-006    -0.24839543E-007
     0.11317074E+001     0.58853859E-003     0.14848873E-002    -0.32139342E-006    -0.36954961E-007     0.61465945E-006     0.17204498E-006
     0.11393027E+001    -0.32579424E-004     0.28462693E-002    -0.14180366E-007    -0.27094737E-006     0.25928229E-006     0.47145951E-006
     0.11468981E+001    -0.81999264E-003     0.12538075E-002     0.15412047E-006    -0.16655787E-006     0.30913552E-008     0.36343681E-006
     0.11544934E+001     0.29734727E-003     0.94249127E-003     0.12637423E-006     0.21526389E-007    -0.11270884E-006     0.13043366E-006
     0.11620888E+001     0.98811178E-003     0.23106333E-002     0.23505057E-007     0.27400827E-007    -0.34360079E-007     0.14157242E-007
     0.11696841E+001    -0.69856808E-003     0.16808269E-002    -0.76966890E-008    -0.43140765E-008     0.19338597E-006    -0.16551744E-006
     0.11772795E+001     0.60720817E-003     0.11690013E-002     0.26497311E-007    -0.20154613E-007     0.36163974E-006     0.33231539E-006
     0.11848748E+001     0.22662238E-002     0.28945656E-002    -0.40419058E-007    -0.10051291E-006     0.14338600E-006     0.27197071E-006
     0.11924702E+001    -0.26275183E-002     0.62150781E-002     0.23525634E-006    -0.63503006E-007     0.20357616E-006     0.24887913E-006
     0.12000655E+001    -0.29394744E-002     0.21610603E-002     0.74467353E-007     0.76371115E-007    -0.82076224E-007     0.35456193E-006
     0.12076609E+001    -0.29600825E-002     0.15331005E-002    -0.22893125E-007    -0.21484510E-007    -0.39206603E-007     0.15629956E-006
     0.12152562E+001    -0.22852252E-002     0.57770926E-003     0.29426362E-007    -0.85715570E-007    -0.14663391E-007     0.93442542E-007
     0.12228516E+001    -0.17163062E-002     0.33781412E-003     0.15505779E-006    -0.34761532E-007     0.22342169E-007     0.24633836E-007
     0.12304470E+001    -0.13135673E-002     0.25648885E-003     0.71956459E-007     0.51640377E-007     0.31094545E-006     0.64267426E-007
     0.12380423E+001    -0.96817901E-003     0.24515911E-003     0.45119440E-007     0.19125274E-007    -0.54568346E-007     0.29698470E-006
     0.12456377E+001    -0.59296960E-003     0.33144772E-003     0.43739416E-007     0.54938820E-008    -0.91090368E-008     0.10151064E-006
     0.12532330E+001    -0.14710197E-003     0.85670850E-003    -0.59423223E-008     0.16028826E-007     0.13581440E-006     0.26619580E-006
     0.12608284E+001    -0.12223058E-002     0.13536429E-002     0.42749173E-007    -0.27505249E-007    -0.70948980E-006     0.38163992E-007
     0.12684237E+001    -0.13514839E-002     0.89806007E-003     0.73536482E-007    -0.22243414E-007     0.86708587E-006    -0.12909039E-006
     0.12760191E+001    -0.12277724E-002     0.34216051E-003     0.28386299E-007    -0.25731160E-007    -0.12251319E-007     0.73929819E-006
     0.12836144E+001    -0.91388155E-003     0.20444715E-003     0.67011081E-007    -0.33636856E-007    -0.37592045E-006     0.28874657E-006
     0.12912098E+001    -0.65944799E-003     0.18685327E-003    -0.32880321E-007    -0.10271305E-006    -0.57901145E-007     0.20993004E-006
     0.12988051E+001    -0.39775039E-003     0.28167736E-003     0.31910498E-006    -0.24368059E-006    -0.20021054E-006     0.11910817E-006
     0.13064005E+001    -0.50599667E-003     0.62795805E-003     0.39059028E-006     0.16738797E-006    -0.28280698E-006     0.36819052E-007
     0.13139958E+001    -0.50103807E-003     0.28149540E-003     0.15409725E-006     0.24430773E-006    -0.42498140E-009    -0.80013314E-007
     0.13215912E+001    -0.19218179E-003     0.24887317E-003     0.43759961E-007     0.15509775E-006    -0.87295189E-007     0.91646182E-007
     0.13291865E+001     0.10637145E-003     0.40910703E-003     0.62109142E-007     0.13612214E-006    -0.78259810E-007     0.58543020E-007
     0.13367819E+001     0.42500484E-003     0.82538536E-003     0.42067741E-007     0.19896658E-006    -0.98498793E-007     0.54994170E-008
     0.13443772E+001     0.17668886E-003     0.93723716E-003    -0.46242338E-007     0.11894438E-006     0.11884047E-006     0.25387087E-007
     0.13519726E+001     0.93596892E-003     0.18682227E-002    -0.35672951E-007     0.84538209E-007    -0.26893691E-006     0.37993785E-006
     0.13595679E+001    -0.18205975E-002     0.24736053E-002    -0.52012085E-007     0.58163003E-007    -0.30140030E-006     0.41917024E-008
     0.13671633E+001    -0.13603204E-002     0.77267488E-003    -0.49866069E-007     0.27613852E-007    -0.25300559E-006    -0.92813618E-007
     0.13747586E+001    -0.60991293E-003     0.55758261E-003     0.63750801E-008    -0.25579550E-007    -0.14778789E-007    -0.13762628E-006
     0.13823540E+001     0.17257030E-003     0.91450035E-003     0.39119829E-007     0.37985051E-007    -0.98262658E-007    -0.73225768E-007
     0.13899493E+001     0.66644202E-003     0.30392003E-002     0.44727422E-007     0.37122373E-007    -0.29785382E-007    -0.13995306E-006
     0.13975447E+001    -0.32328054E-002     0.23917298E-002     0.23259186E-007     0.66848738E-007     0.10352340E-006    -0.43474035E-007
     0.14051400E+001    -0.24948118E-002     0.64808171E-003     0.11858617E-007     0.69420762E-007     0.77864975E-007     0.31779450E-007
     0.14127354E+001    -0.19333074E-002     0.29181966E-003    -0.33369872E-007     0.80797721E-007    -0.43437671E-007     0.74459364E-007
     0.14203307E+001    -0.16137464E-002     0.17358359E-003    -0.61417813E-007     0.29343355E-008    -0.63243629E-007    -0.10506846E-007
     0.14279261E+001    -0.14052917E-002     0.12056172E-003     0.24872022E-007    -0.16991812E-008    -0.75026848E-007    -0.16469971E-007
     0.14355214E+001    -0.12544527E-002     0.92357717E-004     0.48654032E-008     0.30155519E-007    -0.24815280E-007    -0.68611542E-007
     0.14431168E+001    -0.11366867E-002     0.75834507E-004     0.91518016E-008     0.16179016E-007    -0.18350830E-007    -0.42795726E-007
     0.14507121E+001    -0.10390396E-002     0.65844452E-004     0.23083394E-007     0.35387628E-007     0.19452199E-007    -0.66574250E-008
     0.14583075E+001    -0.95354826E-003     0.60208301E-004     0.16717849E-007     0.37172122E-007    -0.94152264E-007     0.96850412E-007
     0.14659028E+001    -0.87428999E-003     0.58334085E-004     0.17443408E-007     0.31448950E-007    -0.19451616E-006    -0.29637042E-006
     0.14734982E+001    -0.79536298E-003     0.61267272E-004    -0.19617801E-007     0.12589057E-006     0.19712623E-006    -0.14189379E-006
     0.14810936E+001    -0.70816288E-003     0.74256614E-004    -0.90607985E-007     0.11354407E-007     0.12157581E-006    -0.94125000E-007
     0.14886889E+001    -0.59819164E-003     0.12405889E-003    -0.22602492E-007    -0.10813073E-007     0.10370720E-006    -0.52118455E-007
     0.14962843E+001    -0.54151810E-003     0.34315600E-003    -0.76578149E-011     0.11908131E-007     0.11321834E-006     0.39482091E-007
     0.15038796E+001    -0.77011429E-003     0.22872402E-003    -0.18659161E-007     0.52229851E-008     0.10847712E-006     0.16290990E-006
     0.15114750E+001    -0.59628165E-003     0.14823375E-003    -0.14783702E-008    -0.10272945E-007    -0.88202631E-007    -0.17448079E-007
     0.15190703E+001    -0.38648674E-003     0.25626525E-003     0.18084573E-008    -0.40565312E-008    -0.86978860E-008     0.39662860E-007
     0.15266657E+001    -0.22717143E-003     0.71192904E-003     0.79636912E-008     0.46133121E-008     0.18816720E-007    -0.11504683E-006
     0.15342610E+001    -0.12249881E-002     0.10097853E-002     0.12080424E-007     0.14370131E-007     0.11396716E-006    -0.59907732E-007
     0.15418564E+001    -0.12474937E-002     0.27605186E-003     0.96960105E-008     0.19286540E-008     0.11517311E-006     0.72659710E-007
     0.15494517E+001    -0.10465747E-002     0.11525277E-003     0.22701756E-007     0.13932207E-007    -0.27925380E-007     0.62500814E-007
     0.15570471E+001    -0.93168873E-003     0.68007820E-004     0.18679773E-007     0.50027683E-007     0.66775739E-008    -0.21056638E-007
     0.15646424E+001    -0.85725757E-003     0.48007165E-004    -0.24197354E-007     0.41299397E-007     0.63731678E-007    -0.57194443E-008
     0.15722378E+001    -0.80338046E-003     0.37544395E-004    -0.27786764E-007     0.10623363E-007     0.70209879E-007     0.30978042E-007
     0.15798331E+001    -0.76139223E-003     0.31258893E-004    -0.49008672E-007    -0.42391982E-007     0.25322957E-007     0.27884608E-007
     0.15874285E+001    -0.72699609E-003     0.27101024E-004     0.46279895E-007    -0.26474041E-007     0.12061069E-006    -0.26290186E-007
